Site,Name,Price,RAM,Storage,Url
refurbed.dk,Lenovo Chromebook 500e G3 | N5100 | 11.6&quot;,1259 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-500e-g3-n5100-11-6/
refurbed.dk,Dell Latitude 5431 | i5-1250P | 14&quot;,4985 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/dell-latitude-5431-i5-1250p/
refurbed.dk,HP Elitebook 6 G1i 14 | Core Ultra 5 235U | 14&quot;,7209 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-6-g1i-5-235u/
refurbed.dk,Microsoft Surface Book 3 | 13.5&quot;,4469 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-book-3-13-5/
refurbed.dk,HP Elite x2 G4 | i5-8365U | 13&quot;,2315 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elite-x2-g4-8365u/
refurbed.dk,Apple MacBook Pro 2026 M5 Pro 15-Core CPU | 16-Core GPU | 14&quot;,"20923,42 kr.",24.0 GB,2000 GB,https://www.refurbed.dk/p/apple-macbook-pro-2026-m5-pro-15-16-14/
refurbed.dk,Fujitsu Lifebook T939 | i7-8665U | 13.3&quot;,1979 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-t939-i7-8665u/
refurbed.dk,HP EliteBook 8 G1a 16 | Ryzen AI 7 350 | 16&quot;,"15274,85 kr.",64.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-8-g1a-16-r-ai-7-350/
refurbed.dk,Microsoft Surface Pro 9 (2022) | i7-1265U | 13&quot;,8109 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/microsoft-surface-pro-9-i7-1265u/
refurbed.dk,HP OmniBook 5 Flip 14-fp | i5-1334U | 14&quot;,5215 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob-5-flip-14-fp-i5-1334u/
refurbed.dk,Dell Latitude Detachable 7320 | i7-1180G7 | 13&quot;,4649 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-detach-7320-1180g7/
refurbed.dk,Microsoft Surface Book 2 | 13.5&quot;,3475 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/microsoft-surface-book-2-13/
refurbed.dk,Dell Latitude 7220 Rugged Extreme | i3-8145U | 11.6&quot;,4029 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/dell-latitude-7220-rgg-i3-8145u/
refurbed.dk,HP Omen 16-ap | Ryzen 9 8940HX | 16&quot;,13535 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-16-ap-r9-8940hx/
refurbed.dk,Microsoft Surface Pro 8 | i5-1135G7 | 13&quot;,4005 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-pro-8-1135g7/
refurbed.dk,Lenovo ThinkPad L13 G3 | i5-1245U | 13.3&quot;,3335 kr.,16.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l13-g3-1245u/
refurbed.dk,Dell Precision 5690 | Core Ultra 7 165H | 16&quot;,9685 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-5690-165h-16/
refurbed.dk,Lenovo ThinkPad T14s G3 | i5-1245U | 14&quot;,4859 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t14s-g3-i5-1245u/
refurbed.dk,HP Elite x2 G8 | i7-1185G7 | 13&quot;,7469 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elite-x2-g8-1185g7/
refurbed.dk,Microsoft Surface Go 4 (2023) | N200 | 10.5&quot;,3845 kr.,8.0 GB,64 GB,https://www.refurbed.dk/p/microsoft-surface-go-4-n200/
refurbed.dk,Microsoft Surface Pro X (2019) | SQ1 | 13&quot;,4155 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-pro-x-sq1/
refurbed.dk,HP OmniBook 7 NGAI 17-dc | Core Ultra 7 258V | 17.3&quot;,12045 kr.,32.0 GB,2000 GB,https://www.refurbed.dk/p/hp-omnibook-7-ngai-17-dc-258v/
refurbed.dk,HP EliteBook 8 G1i 14 | Core Ultra 7 258V | 14&quot;,8969 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-8-g1i-14-ultra-258v/
refurbed.dk,HP Elite x2 G8 | i5-1135G7 | 13&quot;,3225 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elite-x2-g8-i5-1135g7/
refurbed.dk,Lenovo Chromebook 14e | AMD A4-9120C | 14&quot;,1315 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-14e-amd-a4-9120c-14/
refurbed.dk,Dell Latitude 7030 Rugged Extreme | i5-1240U | 10.1&quot;,9115 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-7030-rug-extrem-1240u-nocam/
refurbed.dk,HP EliteBook 6 G1i 13 | Core Ultra 5 225U | 13.3&quot;,7609 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-6-g1i-13-ultra-225u/
refurbed.dk,Microsoft Surface Pro 9 (2022) | SQ3 | 13&quot;,7499 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-pro-9-sq3/
refurbed.dk,HP Chromebook x360 11 G3 EE | N4000 | 11.6&quot;,1125 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/hp-chromebook-x360-11-g3-ee-n4000-11-6/
refurbed.dk,Dell Latitude 5290 2-in-1 Tablet | i5-8350U | 12.3&quot;,2349 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5290-21-8350u/
refurbed.dk,Fujitsu Lifebook T939 | i5-8365U | 13.3&quot;,1975 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-t939-i5-8365u/
refurbed.dk,HP EliteBook 645 G11 | Ryzen 7 PRO 7735U | 14&quot;,5829 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-eb-645-g11-r-7-pro-7735u-14/
refurbed.dk,Microsoft Surface Pro 7 Plus | i3-1115G4 | 12.3&quot;,2199 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/surface-pro-7-plus-i3-1115g4/
refurbed.dk,Honor MagicBook 14 (2022) | i5-12500H | 14&quot;,5309 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/honor-magicbook-14-2022-12500h/
refurbed.dk,Lenovo ThinkBook 14 G2 ITL | i5-1135G7 | 14&quot;,2589 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkbook-14-g2-itl-i5-1135g7-14/
refurbed.dk,Lenovo Chromebook 300e G2 | MT8173c | 11.6&quot;,985 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-300e-mt8173c/
refurbed.dk,Lenovo ThinkPad L15 G4 | i5-1345U | 15.6&quot;,5979 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-thinkpad-l15-g4-i5-1345u/
refurbed.dk,Fujitsu Lifebook U7412 | i7-1255U | 14&quot;,4769 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7412-i7-1255u-14/
refurbed.dk,Lenovo ThinkPad P15s G2 | i7-1185G7 | 15.6&quot;,4589 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p15s-g2-1185g7/
refurbed.dk,HP Chromebook x360 14b | Intel N100 | 14&quot;,2149 kr.,4.0 GB,128 GB,https://www.refurbed.dk/p/hp-chromebook-x360-14b-intel-n100-14/
refurbed.dk,Microsoft Surface Pro 7 (2019) | i3-1005G1 | 12.3&quot;,2099 kr.,4.0 GB,128 GB,https://www.refurbed.dk/p/microsoft-surface-pro-7-1005g1/
refurbed.dk,Dell Latitude 5330 | i7-1265U | 13.3&quot;,4295 kr.,32.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5330-i7-1265u/
refurbed.dk,HP EliteBook 650 G9 | i5-1235U | 15.6&quot;,3805 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-650-g9-i5-1235u-14/
refurbed.dk,Lenovo Chromebook 300e G2 | N4020 | 11.6&quot;,789 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-300e-g2-n4020-11-6/
refurbed.dk,HP 15-fc0047ne | Ryzen 5 7520U | 15.6&quot;,3795 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/hp-15-fc0047ne-r5-7520u-15-6/
refurbed.dk,Microsoft Surface Pro 6 (2018) | i7-8650U | 12.3&quot;,2949 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-pro-6-8650u/
refurbed.dk,Lenovo Chromebook 500e G3 | N4500 | 11.6&quot;,1169 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/lenovo-chromebook-500e-g3-n4500-11-6/
refurbed.dk,Acer Aspire 1 A115-32 | N4500 | 15.6&quot;,1705 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/acer-aspire-1-a115-32-n4500/
refurbed.dk,HP EliteBook 1050 G1 | i7-8850H | 15.6&quot;,3875 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-1050-g1-i7-8850h/
refurbed.dk,Dell Precision 7760 | Xeon W-11855M | 17.3&quot;,8785 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-7760-w-11855m/
refurbed.dk,Lenovo ThinkPad P1 G5 | i7-12700H | 16&quot;,11215 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p-g5-i7-12700h/
refurbed.dk,Dell Precision 7670 | i5-12600HX | 16&quot;,8625 kr.,64.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-7670-i5-12600hx/
refurbed.dk,Lenovo ThinkPad P17 G1 | i5-10400H | 17.3&quot;,7019 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p17-g1-10400h/
refurbed.dk,Dell Alienware Area-51m R2 | i9-10900K | 17.3&quot;,22569 kr.,64.0 GB,2000 GB,https://www.refurbed.dk/p/dell-alienwa-area-51m-r2-10900k/
refurbed.dk,Fujitsu Lifebook U7412 | i7-1270P | 14&quot;,4919 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7412-i7-1270p-14/
refurbed.dk,HP ZBook Fury 15 G8 | W-11955M | 15.6&quot;,10455 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-fury-15-g8-w-11955m/
refurbed.dk,Dell Latitude 7430 | i5-1235U | 14&quot;,3589 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7430-i5-1235u-14/
refurbed.dk,Fujitsu Lifebook U7413 | i5-1345U | 14&quot;,4909 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7413-i5-1345u/
refurbed.dk,Dell Precision 3541 | i5-9300H | 15.6&quot;,3309 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-precision-3541-i5-9300h-15/
refurbed.dk,Dell Alienware m15 R3 | i9-10980HK | 15.6&quot;,11225 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-alienware-m15-r3-10980hk/
refurbed.dk,ASUS ROG Strix G17 G713 | Ryzen 7 5800H | 17.3&quot;,9819 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/asus-rog-strix-g17-g713-7-5800h/
refurbed.dk,Dell Latitude 14 9410 2-in-1 | i7-10810U | 14&quot;,5339 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-14-9410-2-1-10810u/
refurbed.dk,Dell Latitude 5420 | i5-10310U | 14&quot;,2619 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5420-i5-10310u/
refurbed.dk,HP ProBook 650 G8 | i3-1115G4 | 15.6&quot;,2315 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-650-g8-1115g4/
refurbed.dk,Fujitsu Lifebook U7411 | i5-1135G7 | 14&quot;,4589 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7411-1135g7/
refurbed.dk,Lenovo ThinkPad P43s | i7-8565U | 14&quot;,5045 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/lenovo-tp-p43s--i7-8565u/
refurbed.dk,Lenovo ThinkPad X12 Detachable G2 | Core Ultra 5 134U | 12.3&quot;,9859 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-x12-detach-g2-u-5-134u/
refurbed.dk,Dell Precision 3570 | i7-1255U | 15.6&quot;,8965 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-3570-1255u-15-6/
refurbed.dk,Dell Latitude Detachable 7320 | i5-1130G7 | 13&quot;,3485 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-detach-7320-1130g7/
refurbed.dk,Dell XPS 13 9315 2-in-1 Tablet | i7-1250U | 13&quot;,7615 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/dell-xps-13-9315-2-in-1-1250u/
refurbed.dk,Dell Latitude 7440 | i7-1370P | 14&quot;,5205 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7440-i7-1370p/
refurbed.dk,MSI GP76 Leopard 10UG | i7-10870H | 17.3&quot;,9709 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/msi-gp76-leopard-10ug-10870h/
refurbed.dk,Lenovo ThinkPad X12 Detachable | i7-1180G7 | 12.3&quot;,8589 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-tp-x12-detachable-1180g7/
refurbed.dk,HP Elite x2 G4 | i5-8265U | 12.3&quot;,2235 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elite-x2-g4-8265u/
refurbed.dk,HP EliteBook x360 1040 G9 | i7-1255U | 14&quot;,6539 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-x360-1040-g9-1255u/
refurbed.dk,Dell Latitude 7430 2-in-1 | i5-1245U | 14&quot;,3805 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7430-2-in-1-1245u/
refurbed.dk,Dell Precision 3561 | i5-11500H | 15.6&quot;,5615 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/dell-precision-3561-i5-11500h/
refurbed.dk,HP Elite x2 1013 G3 | i5-8250U,3119 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elite-x2-1013-g3-8250u/
refurbed.dk,Fujitsu Stylistic Q739 | i5-8265U | 13.3&quot;,2355 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-stylistic-q739-8265u-13/
refurbed.dk,HP Omen 16-WF1776NG | i7-14700HX | 16.1&quot;,"13122,72 kr.",32.0 GB,2000 GB,https://www.refurbed.dk/p/hp-omen-16-wf1776ng-i7-14700hx-16-1/
refurbed.dk,Dell Latitude 7330 2-in-1 | i7-1265U | 13.3&quot;,4705 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-7330-2-in-1-i7-1265u/
refurbed.dk,Fujitsu Stylistic Q739 | i5-8365U | 13.3&quot;,2759 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-stylistic-q739-8365u-13/
refurbed.dk,HP Elite x2 1013 G3 | i5-8350U,3119 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-elite-x2-1013-g3-8350u/
refurbed.dk,Samsung Galaxy Book2 Pro 15 | i5-1240P | 15.6&quot;,4325 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/samsung-book2-pro-15-i5-1240p/
refurbed.dk,Dell Latitude 5521 | i5-11400H | 15.6&quot;,4479 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5521-i5-11400h/
refurbed.dk,Lenovo ThinkPad T15p G1 | i7-10850H | 15.6&quot;,4985 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t15p-10850h/
refurbed.dk,Acer Nitro 5 AN517-41 | Ryzen 9 5900HX | 17.3&quot;,12055 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/acer-nitro-5-an517-41-r9-5900hx/
refurbed.dk,Fujitsu Lifebook U938 | i5-8250U | 13.3&quot;,2255 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u938-8250u-13-3/
refurbed.dk,Dell Latitude Detachable 7350 | Core Ultra 5 134U | 13&quot;,7989 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-latitude-detachab-7350-134u/
refurbed.dk,HP EliteBook X Flip G1i | Core Ultra 5 236V | 14&quot;,8729 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-x-flip-g1i-core-ultra-5-236v-14/
refurbed.dk,Microsoft Surface Pro 7 (2019) | i7-1065G7 | 12.3&quot;,4859 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/microsoft-surface-pro-7-1065g7/
refurbed.dk,Fujitsu Lifebook U7511 | i5-1145G7 | 15.6&quot;,4459 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7511-i5-1145g7/
refurbed.dk,HP ZBook Firefly 16 G9 | i7-1255U | 16&quot;,6875 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-firefly-16-g9-1255u-16/
refurbed.dk,Dell Latitude 5530 | i5-1145G7 | 15.6&quot;,4295 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-latitude-5530-i5-1145g7/
refurbed.dk,Dell Inspiron 13 7306 2-in-1 | i7-1165G7 | 13.3&quot;,4335 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-inspi-13-7306-2-in-1-1165g7/
refurbed.dk,HP ZBook Ultra 14 G1a | Ryzen AI Max PRO 380 | 14&quot;,9675 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-zb-ultra-14-g1a-ai-max-pro-380/
refurbed.dk,HP EliteBook 855 G8 | Ryzen 7 5800U | 15.6&quot;,4829 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-855-g8-ryzen-5800u/
refurbed.dk,Dell Latitude 5530 | i5-1250P | 15.6&quot;,4739 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5530-i5-1250p/
refurbed.dk,Dell Latitude 3440 | i3-1315U | 14&quot;,5289 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3440-i3-1315u/
refurbed.dk,Dell Latitude 3320 | i5-1135G7 | 13.3&quot;,2775 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/dell-latitude-3320-i5-1135g7/
refurbed.dk,Dell Latitude 5430 | i5-1145G7 | 14&quot;,3255 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-5430-i5-1145g7/
refurbed.dk,HP EliteBook 840 G11 | Core Ultra 5 125U | 14&quot;,7205 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-elitebook-840-g11-5-125u/
refurbed.dk,Lenovo ThinkPad T16 G3 | Core Ultra 5 125U | 16&quot;,7975 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t16-g3-5-125u/
refurbed.dk,Dell Latitude 5424 Rugged | i5-8350U | 14&quot;,6279 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-lat-5424-rugged-i5-8350u/
refurbed.dk,Lenovo ThinkPad P16s G2 | i7-1360P | 16&quot;,10205 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-p16s-g2-1360p/
refurbed.dk,Dell Precision 7560 | Xeon W-11955M | 15.6&quot;,8115 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-7560-w-11955m/
refurbed.dk,Lenovo ThinkPad X13 G3 | i5-1245U | 13.3&quot;,6105 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-x13-g3-i5-1245u/
refurbed.dk,HP EliteBook 855 G8 | Ryzen 3 5400U | 15.6&quot;,4105 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-elitebook-855-g8-ryzen-5400u/
refurbed.dk,Lenovo ThinkPad X13 G3 | i5-1235U | 13.3&quot;,6055 kr.,16.0 GB,128 GB,https://www.refurbed.dk/p/lenovo-x13-g3-i5-1235u/
refurbed.dk,Lenovo ThinkPad T14s G5 | Core Ultra 5 125U | 14&quot;,8285 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-tp-t14s-g5-ultra-5-125u/
refurbed.dk,Dell Latitude 3420 | i3-1115G4 | 14&quot;,2105 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-3420-1115g4-14/
refurbed.dk,HP ProBook 450 G6 | i3-8145U | 15.6&quot;,2215 kr.,8.0 GB,128 GB,https://www.refurbed.dk/p/hp-probook-450-g6-i3-8145u/
refurbed.dk,Dell Latitude 7330 | i5-1235U | 13.3&quot;,3895 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7330-i5-1235u-13-3/
refurbed.dk,Fujitsu Lifebook E5512 | i7-1255U | 15.6&quot;,5195 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-e5512-i7-1255u/
refurbed.dk,Dell Vostro 15 3510 | i5-1035G1 | 15.6&quot;,2839 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/dell-vostro-15-3510-1035g1/
refurbed.dk,HP EliteBook 835 G11 | Ryzen 5 8540U | 13.3&quot;,6019 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-eb-835-g11-ryzen-5-8540u-13-3/
refurbed.dk,HP ProBook 440 G9 | i3-1215U | 14&quot;,2809 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/hp-probook-440-g9-i3-1215u/
refurbed.dk,Samsung Galaxy Book4 Pro 14 | Core Ultra 5 125H | 14&quot;,7015 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/samsung-galaxy-book4-pro-14-5-125h/
refurbed.dk,Dell Latitude 7320 2-in-1 | i5-1145G7 | 13.3&quot;,3739 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-7320-2-in-1-1145g7/
refurbed.dk,HP ProBook 440 G8 | i7-1165G7 | 14&quot;,3249 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-probook-440-g8-i7-1165g7/
refurbed.dk,Microsoft Surface Pro 10 | Core Ultra 7 165U | 13&quot;,9245 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/microsoft-surface-pro-10-7-165u/
refurbed.dk,Lenovo ThinkPad T14s G5 | Core Ultra 5 135U | 14&quot;,8589 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/lenovo-tp-t14s-g5-ultra-5-135u/
refurbed.dk,HP Omen Max 16-ah | Core Ultra 9 275HX | 16&quot;,"21903,09 kr.",32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-max-16-ah-9-275hx/
refurbed.dk,Lenovo ThinkPad X13 G4 | i7-1365U | 13.3&quot;,7469 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-x13-g4-i7-1365u/
refurbed.dk,HP ZBook Firefly 14 G11 | Core Ultra 7 155H | 14&quot;,9449 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-zbook-firefly-14-g11-7-155h/
refurbed.dk,HP EliteBook 5 16-af1 | Core Ultra 5 225U | 16&quot;,6455 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-5-16-af1-ultra-225u/
refurbed.dk,HP Omen Transcend 14-fb | Core Ultra 9 285H | 14&quot;,"15513,97 kr.",32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-transcend-14-fb-core-ultra-9-285h-14/
refurbed.dk,HP EliteBook 840 G11 | Core Ultra 7 165U | 14&quot;,8969 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/hp-elitebook-840-g11-7-165u/
refurbed.dk,HP Omen Max 16-ak | Ryzen AI 7 350 | 16&quot;,"16350,91 kr.",32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omen-max-16-ak-r-7-350/
refurbed.dk,Microsoft Surface Pro (2025) | Snapdragon X Plus | 12&quot;,"6217,47 kr.",16.0 GB,256 GB,https://www.refurbed.dk/p/microsoft-surface-pro-2025-12/
refurbed.dk,Lenovo ThinkPad T16 G3 | Core Ultra 5 135U | 16&quot;,8885 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/lenovo-thinkpad-t16-g3-5-135u/
refurbed.dk,Dell Latitude 5531 | i7-12800H | 15.6&quot;,6125 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/dell-latitude-5531-12800h-15-6/
refurbed.dk,Dell Precision 3590 | Core Ultra 7 165H | 15.6&quot;,9575 kr.,32.0 GB,512 GB,https://www.refurbed.dk/p/dell-precision-3590-7-165h/
refurbed.dk,HP ProBook 430 G8 | i7-1165G7 | 13.3&quot;,3469 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-probook-430-g8-i7-1165g7/
refurbed.dk,Dell Latitude 15 9510 | i7-10610U | 15&quot;,4855 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-15-9510-i7-10610u/
refurbed.dk,Dell Latitude 7340 | i5-1335U | 13.3&quot;,5975 kr.,16.0 GB,256 GB,https://www.refurbed.dk/p/dell-latitude-7340-i5-1335u/
refurbed.dk,HP 240 G8 | i3-1115G4 | 14&quot;,2429 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-240-g8-1115g4/
refurbed.dk,HP 15-fc0 | Ryzen 7 5825U | 15.6&quot;,3879 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/hp-15-fc0-ryzen-7-5825u/
refurbed.dk,Lenovo Yoga Slim 7 Pro | Ryzen 7 5800H | 14&quot;,6835 kr.,16.0 GB,1000 GB,https://www.refurbed.dk/p/lenovo-yoga-slim-7-pro-7-5800h/
refurbed.dk,HP OmniBook X Flip 14-fm0773ng | Core Ultra 7 258V | 14&quot;,8969 kr.,32.0 GB,1000 GB,https://www.refurbed.dk/p/hp-omnibook-x-flip-14-fm0773ng-core-ultra-7-258v-14/
refurbed.dk,HP OmniBook 5 NGAI 16-ag1 | Ryzen AI 5 340 | 16&quot;,5655 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/hp-ob-5-ngai-16-ag1-r-ai-5-340/
refurbed.dk,HP EliteBook 830 G5 | i7-8650U | 13.3&quot;,3645 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-eb-830-g5-8650u/
refurbed.dk,HP ProBook 650 G5 | i7-8665U | 15.6&quot;,4689 kr.,8.0 GB,512 GB,https://www.refurbed.dk/p/hp-probook-650-g5-i7-8665u-15-6/
refurbed.dk,Dell Chromebook 3110 | N4500 | 11.6&quot;,1079 kr.,4.0 GB,32 GB,https://www.refurbed.dk/p/dell-chromebook-3110-n4500-11-6/
refurbed.dk,HP 255 G8 | Ryzen 3 5300U | 15.6&quot;,2729 kr.,8.0 GB,256 GB,https://www.refurbed.dk/p/hp-255-g8-ryzen-4-5300u-15/
refurbed.dk,Fujitsu Lifebook U7411 | i5-1145G7 | 14&quot;,4645 kr.,16.0 GB,512 GB,https://www.refurbed.dk/p/fujitsu-lifebook-u7411-1145g7/
refurbed.dk,HP ZBook Fury 16 G1i | Core Ultra 9 285HX | 16&quot;,"35495,83 kr.",64.0 GB,2000 GB,https://www.refurbed.dk/p/hp-zbook-fury-16-g1i-9-285hx/
